,_id,actual_price,average_rating,brand,category,crawled_at,description,out_of_stock,seller,selling_price,sub_category,title
0,fa8e22d6-c0b6-5229-bb9e-ad52eda39a0a,"2,999",3.9,York,Clothing and Accessories,"02/10/2021, 20:11:51",69% off,FALSE,Shyam Enterprises,921,Bottomwear,Solid Men Multicolor Track Pants
1,893e6980-f2a0-531f-b056-34dd63fe912c,"1,499",3.9,York,Clothing and Accessories,"02/10/2021, 20:11:52",66% off,FALSE,Shyam Enterprises,499,Bottomwear,Solid Men Blue Track Pants
2,eb4c8eab-8206-59d0-bcd1-a724d96bf74f,"2,999",3.9,York,Clothing and Accessories,"02/10/2021, 20:11:52",68% off,FALSE,Shyam Enterprises,931,Bottomwear,Solid Men Multicolor Track Pants
3,3f3f97bb-5faf-57df-a9ff-1af24e2b1045,"2,999",3.9,York,Clothing and Accessories,"02/10/2021, 20:11:53",69% off,FALSE,Shyam Enterprises,911,Bottomwear,Solid Men Multicolor Track Pants
4,750caa3d-6264-53ca-8ce1-94118a1d8951,"2,999",3.9,York,Clothing and Accessories,"02/10/2021, 20:11:53",68% off,FALSE,Shyam Enterprises,943,Bottomwear,"Solid Men Brown, Grey Track Pants"
5,9af4ac75-230b-5d51-8bbf-2ffb19aaa763,"4,499",3.8,York,Clothing and Accessories,"02/10/2021, 20:11:54",74% off,FALSE,Shyam Enterprises,"1,169",Bottomwear,Solid Men Multicolor Track Pants
6,1b1d40cc-4eaa-54cf-8938-e59ecae5f19e,"1,499",3.8,York,Clothing and Accessories,"02/10/2021, 20:11:54",68% off,FALSE,Shyam Enterprises,466,Bottomwear,Solid Men Dark Blue Track Pants
7,a33cf2e2-c5e4-5f06-b3aa-8f46a6fd1aef,"1,499",3.8,York,Clothing and Accessories,"02/10/2021, 20:11:55",63% off,FALSE,Shyam Enterprises,545,Bottomwear,Solid Men Beige Track Pants
8,ab4f0cca-6a84-51e1-b7e8-523724db8728,"1,499",3.8,York,Clothing and Accessories,"02/10/2021, 20:11:55",67% off,FALSE,Shyam Enterprises,489,Bottomwear,Solid Men Black Track Pants
9,f8a91e89-c5db-5fa5-9428-1f580a72d05e,"1,499",3.7,York,Clothing and Accessories,"02/10/2021, 20:11:56",64% off,FALSE,Shyam Enterprises,531,Bottomwear,Solid Men Grey Track Pants
10,002b976d-e1b3-5005-ad75-f8ac821380e9,"4,499",3.8,York,Clothing and Accessories,"02/10/2021, 20:11:56",76% off,FALSE,Shyam Enterprises,"1,074",Bottomwear,"Checkered Men Blue, Black, Grey Track Pants"
11,1259d286-33b5-5ba8-9734-08a69cb30de6,"1,800",3.3,York,Clothing and Accessories,"02/10/2021, 20:11:57",49% off,FALSE,Shyam Enterprises,911,Bottomwear,Solid Men Multicolor Track Pants
12,79ed89b0-1e6e-592a-af31-67c092b44f7d,"1,800",3.3,York,Clothing and Accessories,"02/10/2021, 20:11:57",49% off,FALSE,Shyam Enterprises,911,Bottomwear,Solid Men Multicolor Track Pants
13,798fb84a-9a86-5fae-8916-122796bf5d55,"2,700",3.3,York,Clothing and Accessories,"02/10/2021, 20:11:58",61% off,FALSE,Shyam Enterprises,"1,042",Bottomwear,Self Design Men Multicolor Track Pants
14,f764aca2-e9c4-5f1a-bbe7-26504f533343,"2,700",3.3,York,Clothing and Accessories,"02/10/2021, 20:11:58",61% off,FALSE,Shyam Enterprises,"1,043",Bottomwear,Self Design Men Multicolor Track Pants
15,05301848-4de8-50f1-be17-156e81438358,"1,800",3.3,York,Clothing and Accessories,"02/10/2021, 20:11:59",48% off,FALSE,Shyam Enterprises,921,Bottomwear,Solid Men Multicolor Track Pants
16,6b303174-c28d-56a1-9753-8155dbe0b7dd,"2,700",3.3,York,Clothing and Accessories,"02/10/2021, 20:11:59",61% off,FALSE,Shyam Enterprises,"1,046",Bottomwear,Self Design Men Multicolor Track Pants
17,420f2354-2c8e-55b5-a470-db14b60eea80,"2,700",3.3,York,Clothing and Accessories,"02/10/2021, 20:12:00",61% off,FALSE,Shyam Enterprises,"1,044",Bottomwear,Self Design Men Multicolor Track Pants
18,c8f15cb0-3465-5cbf-b05a-f36bfff5fe34,"2,700",3.3,York,Clothing and Accessories,"02/10/2021, 20:12:00",61% off,FALSE,Shyam Enterprises,"1,039",Bottomwear,Self Design Men Multicolor Track Pants
19,2cc3eb4c-42b5-5bc5-9eb6-0f438f45dd58,"2,999",3.9,York,Clothing and Accessories,"02/10/2021, 20:12:01",69% off,FALSE,Shyam Enterprises,921,Bottomwear,Solid Men Multicolor Track Pants
20,91cfe4ca-af09-53b0-8d97-a046603103f9,"1,799",4.5,York,Clothing and Accessories,"02/10/2021, 20:12:01",70% off,FALSE,Shyam Enterprises,531,Bottomwear,Solid Men Dark Blue Track Pants
21,155f8267-3b41-5a81-a894-623821f8db11,"1,499",3.8,York,Clothing and Accessories,"02/10/2021, 20:12:02",67% off,FALSE,Shyam Enterprises,489,Bottomwear,Color Block Men Grey Track Pants
22,df53e128-9e88-5272-8420-375b5193364d,"1,799",4.5,York,Clothing and Accessories,"02/10/2021, 20:12:02",70% off,FALSE,Shyam Enterprises,531,Bottomwear,Color Block Men Grey Track Pants
23,4bd87d93-7851-5536-9804-9c6d502809dc,"4,599",3.8,York,Clothing and Accessories,"02/10/2021, 20:12:03",76% off,FALSE,Shyam Enterprises,"1,074",Bottomwear,Color Block Men Multicolor Track Pants
24,3790f160-a583-5b62-a21f-2e370385deec,"1,799",4.5,York,Clothing and Accessories,"02/10/2021, 20:12:03",71% off,FALSE,Shyam Enterprises,521,Bottomwear,Color Block Men Blue Track Pants
25,7041cab8-f1c3-52a9-9c72-4d34e8da81c1,"1,799",4.5,York,Clothing and Accessories,"02/10/2021, 20:12:04",70% off,FALSE,Shyam Enterprises,531,Bottomwear,Color Block Men Black Track Pants
26,3eddef1d-6629-5af6-9c82-135fdd735eb0,"1,799",4.5,York,Clothing and Accessories,"02/10/2021, 20:12:04",71% off,FALSE,Shyam Enterprises,511,Bottomwear,Solid Men Brown Track Pants
27,a4a976d7-483d-5fff-8e75-cdc481138215,"4,599",3.8,York,Clothing and Accessories,"02/10/2021, 20:12:05",76% off,FALSE,Shyam Enterprises,"1,067",Bottomwear,Solid Men Multicolor Track Pants
28,54d813b8-a3e2-584a-a477-0bd381c638b6,"1,499",3.3,York,Clothing and Accessories,"02/10/2021, 20:12:05",67% off,FALSE,Shyam Enterprises,491,Bottomwear,Solid Men Dark Blue Track Pants
29,a1dfd440-c820-582c-956b-482997392b50,"1,499",3.3,York,Clothing and Accessories,"02/10/2021, 20:12:06",67% off,FALSE,Shyam Enterprises,489,Bottomwear,Striped Men Grey Track Pants
30,5b5d6a26-0309-5223-8f1d-4a282503aafa,"1,499",3.8,York,Clothing and Accessories,"02/10/2021, 20:12:06",66% off,FALSE,Shyam Enterprises,499,Bottomwear,Solid Men Brown Track Pants
31,f3a1f99a-82a7-5209-b29f-6d5f3d6baf9a,"1,499",3.3,York,Clothing and Accessories,"02/10/2021, 20:12:07",66% off,FALSE,Shyam Enterprises,499,Bottomwear,Solid Men Blue Track Pants
32,f81bebd0-6380-5a45-8c36-8ee4b28d6ef3,"2,999",3.9,York,Clothing and Accessories,"02/10/2021, 20:12:07",68% off,FALSE,Shyam Enterprises,931,Bottomwear,"Solid Men Blue, Beige Track Pants"
33,ca8442a4-f874-5b0b-a8a8-c49df5c8b50f,"1,499",3.5,York,Clothing and Accessories,"02/10/2021, 20:12:08",64% off,FALSE,Shyam Enterprises,537,Bottomwear,Solid Men Dark Green Track Pants
34,ec6ff32a-955a-5e9e-898b-fb0b6b9c6927,399,4.2,ANGI,Clothing and Accessories,"02/10/2021, 20:12:08",29% off,FALSE,SH ENTERPRISE,280,Clothing Accessories,Men Self Design Ankle Length  (Pack of 4)
35,087455fa-3de2-562a-8895-db3d220970bf,"2,469",4.3,,Clothing and Accessories,"02/10/2021, 20:12:09",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Red)
36,a14bb46e-e540-57ca-97bb-886fef225145,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:10",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Red)
37,551c1834-3630-5083-b00d-33728def5ec8,"1,299",4.7,,Clothing and Accessories,"02/10/2021, 20:12:10",73% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Purple)
38,1846e0f1-db8a-5179-98f9-2bd753887cff,"2,599",4.3,,Clothing and Accessories,"02/10/2021, 20:12:10",80% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Grey)
39,a9eb7182-d4e4-57dc-aedc-eb9016196d61,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:11",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor)
40,0d07ef82-a00b-57b9-9f72-38a5a234d9d3,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:11",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Blue)
41,8e7e8102-60bf-5637-8f99-a2407483ac5f,"3,299",2.7,,Clothing and Accessories,"02/10/2021, 20:12:12",81% off,FALSE,NextEdgeRetails,599,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Yellow)
42,f75bd4e5-7316-5469-9d7a-d9db5a382cdd,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:12",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Black)
43,d85d1404-f4ff-5c58-ad2d-953200722135,"2,599",4.5,,Clothing and Accessories,"02/10/2021, 20:12:13",80% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Blue)
44,3d6a34c8-8445-5695-a6e1-95004d005050,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:13",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Black)
45,db53a2e8-3b7d-59fb-9aa9-f8c1b4492e7b,"3,299",4.3,,Clothing and Accessories,"02/10/2021, 20:12:14",72% off,FALSE,NextEdgeRetails,899,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Blue)
46,75d51736-f72e-58b2-acde-92041cda7aec,"2,499",2.7,,Clothing and Accessories,"02/10/2021, 20:12:14",80% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Red)
47,aba0b81f-2b63-54b2-8828-1e89e40c9b32,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:15",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Red)
48,0d60a22c-1abf-5052-b376-1d930ef2b96f,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:15",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Grey)
49,866482a0-a571-5c8a-b3f9-a8b3189d442e,"3,299",2.7,,Clothing and Accessories,"02/10/2021, 20:12:16",81% off,FALSE,NextEdgeRetails,599,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor)
50,e1d17155-a825-5f39-9ae3-2ba45c98a42b,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:16",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Blue)
51,9eb1787a-ff3d-593b-9cd0-71ba09ca31c5,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:17",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor)
52,153de2b9-46d5-5f89-8f20-632d00be5b1d,"1,539",4.3,,Clothing and Accessories,"02/10/2021, 20:12:17",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Red)
53,9d95c319-399c-5207-88cb-2a404c9933e0,"2,599",2.7,,Clothing and Accessories,"02/10/2021, 20:12:17",80% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Black)
54,6cd3f4b1-6c47-5345-90ea-6b13b767be7c,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:18",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Black)
55,00379264-3e9e-5797-8ed9-3161784d77fc,"3,299",2.7,,Clothing and Accessories,"02/10/2021, 20:12:18",81% off,FALSE,NextEdgeRetails,599,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Black)
56,61ea031d-bcfb-5bb4-a486-0a21a1a0aaa2,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:18",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Red)
57,45566554-dda8-5a20-b906-770b83992027,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:19",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor)
58,a68e94f6-a777-5493-8d9b-bdab91f20586,"1,539",,,Clothing and Accessories,"02/10/2021, 20:12:19",67% off,TRUE,,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor)
59,540658a8-246a-5e27-8392-cb3b8ac6425b,"2,469",4.3,,Clothing and Accessories,"02/10/2021, 20:12:20",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor)
60,37d98836-37d4-5814-a108-1b7a5b6b8d0a,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:20",71% off,FALSE,NextEdgeRetails,699,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Blue)
61,1e865a0f-09df-525c-9fb2-3d539088a1a4,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:20",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor)
62,026059ed-57aa-57db-8d0e-2ffc0d46d820,"2,469",4,,Clothing and Accessories,"02/10/2021, 20:12:21",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Beige)
63,cd6137a4-93c2-5062-96a6-5aa863f6004a,"2,469",4,,Clothing and Accessories,"02/10/2021, 20:12:21",79% off,TRUE,,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Red)
64,c29e687a-e562-56c5-8d38-3cba424ed893,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:22",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Multicolor)
65,54e22e27-ce41-5c59-a3e7-941c589ac410,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:22",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor)
66,dc21450e-5bf8-5501-8945-c1e8aa7fcd2e,"2,499",4.3,,Clothing and Accessories,"02/10/2021, 20:12:23",76% off,FALSE,NextEdgeRetails,599,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Pink)
67,7169c8e8-3431-573c-a244-7b027063b6f2,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:23",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Pink)
68,1f20aac9-1151-5b70-8e4f-654ac16a8fb3,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:23",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Multicolor)
69,d022a9c7-7b77-5a44-9cb2-24cdf43eb911,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:24",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Multicolor)
70,1bb98b95-37b4-56f8-8a24-33b5706ff839,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:24",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor)
71,70bd51f9-6364-5ec8-aa05-f7013d2951bc,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:25",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor)
72,f396f7d8-56e4-5da0-8d36-276b853515ea,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:25",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Beige)
73,655cfa59-6c3e-516c-828c-679d8944bc89,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:26",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Orange)
74,4083512b-3265-5f34-8cb1-5e863ae99432,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:26",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Black)
75,5df8e725-c8af-526a-b8cb-6c835634054b,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:26",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor)
76,45b3454e-36f8-5097-8faa-824e5bfa2646,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:27",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor)
77,bc2f0804-b340-5087-903d-7edf587a630d,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:27",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor)
78,d27591d7-1900-5ef9-804f-7600dc1e3aa1,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:28",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Multicolor)
79,e1939623-38b9-5949-9152-a7ccd53648d3,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:28",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Red)
80,5530d38e-cdbf-57d2-bab9-fb4ad65c31b9,"3,299",2.7,,Clothing and Accessories,"02/10/2021, 20:12:28",81% off,FALSE,NextEdgeRetails,599,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Purple)
81,d10b1dbb-f01d-5666-8e5f-653d9fcd5ffc,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:29",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Blue)
82,98bebc31-d178-5042-b022-2b2ae7d6260b,"2,999",2.7,,Clothing and Accessories,"02/10/2021, 20:12:29",82% off,FALSE,NextEdgeRetails,539,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Pink)
83,9a04f727-7f25-505b-a9be-1f605d065917,"3,299",2.7,,Clothing and Accessories,"02/10/2021, 20:12:30",81% off,FALSE,NextEdgeRetails,599,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor)
84,79e355a0-69e2-5481-a078-56a60573e62a,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:30",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor)
85,86f66563-86d8-51c8-a7fc-e03870c7c8e1,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:31",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Pink)
86,56a2d969-520e-52e7-af07-ff675b5af8ac,"3,019",2.7,,Clothing and Accessories,"02/10/2021, 20:12:31",76% off,FALSE,NextEdgeRetails,699,Clothing Accessories,"nu-Lite Satin Tie & Cufflink  (Red, Blue)"
87,fd7617e1-f551-5d7b-a40e-148b7835de1a,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:31",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Red)
88,59585ea9-ce06-5ad6-8567-21499fd3ac1c,"3,019",2.7,,Clothing and Accessories,"02/10/2021, 20:12:32",80% off,FALSE,NextEdgeRetails,599,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Yellow)
89,6d35409c-7412-5556-bc13-f0077e8ba7b5,"3,299",2.7,,Clothing and Accessories,"02/10/2021, 20:12:32",81% off,FALSE,NextEdgeRetails,599,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Blue)
90,33a1d14b-ca83-50e8-8bae-4acffdfaeac1,"2,469",3.3,,Clothing and Accessories,"02/10/2021, 20:12:33",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Black)
91,ad8b00ac-2573-581a-b389-278fd54c9c15,"3,299",2.7,,Clothing and Accessories,"02/10/2021, 20:12:33",84% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Red)
92,779fdc29-7eba-547c-bf10-85469b60bd7e,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:34",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Black)
93,a6175bbd-b0f8-5df2-a5e2-2a27736a9451,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:34",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Blue)
94,adb16576-7ec8-5f03-a770-9998befa2296,"1,539",4.3,,Clothing and Accessories,"02/10/2021, 20:12:34",77% off,TRUE,,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Green)
95,47eb8b11-a5ab-5412-84a7-7db6f8b7a9f5,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:35",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Grey)
96,125019b4-7e1b-5e5e-a054-7f9189707765,"2,499",2.7,,Clothing and Accessories,"02/10/2021, 20:12:35",80% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Pink)
97,ba85119e-ceab-5edc-abc5-e01f4d88be6f,"1,539",4.4,,Clothing and Accessories,"02/10/2021, 20:12:36",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Red)
98,99e4df32-6e1c-5f48-a97d-e558393c8b07,"1,539",3.5,,Clothing and Accessories,"02/10/2021, 20:12:36",67% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Brown)
99,f0ffe0d1-b192-52ed-a82c-1ab3a61d59d8,"2,999",2.7,,Clothing and Accessories,"02/10/2021, 20:12:37",82% off,FALSE,NextEdgeRetails,539,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Pink)
100,c8d06a9d-3d6c-545d-993f-42d8cadca752,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:37",79% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor)
101,30b21de2-2df4-5ed8-829f-cc62a5c7fa81,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:38",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Pink)
102,185b3e73-fd58-542c-a829-577895ce6ea1,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:38",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,"nu-Lite Satin Tie Pin Set  (Brown, Red)"
103,43577c4c-fb17-5cf2-a6ff-5e20470b9e13,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:39",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Brown)
104,24b6361b-0535-51fd-9c69-af39172d903c,"3,299",2.7,,Clothing and Accessories,"02/10/2021, 20:12:39",81% off,FALSE,NextEdgeRetails,599,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Purple)
105,a549a2af-504f-59bd-ae23-7acb21ec5d11,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:40",54% off,FALSE,NextEdgeRetails,699,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Grey)
106,8d92559c-6538-5f0c-bc6a-a880207b789d,"3,299",2.7,,Clothing and Accessories,"02/10/2021, 20:12:40",81% off,FALSE,NextEdgeRetails,599,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Blue)
107,2c1d532e-7f8e-5b94-a629-b4c95fd9ddb7,"3,299",2.7,,Clothing and Accessories,"02/10/2021, 20:12:41",72% off,FALSE,NextEdgeRetails,899,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Pink)
108,3277ec81-728b-5dd0-9e11-6932305c79f6,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:41",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor)
109,3c881c48-c6a0-54e8-bea5-728755ce6fd5,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:41",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Black)
110,72a539d2-aa7e-5601-9c20-1c5ee697000f,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:42",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Purple)
111,4c4434e6-4650-5e13-ac04-aa7ac1293f87,"2,999",2.7,,Clothing and Accessories,"02/10/2021, 20:12:42",83% off,FALSE,NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Pink)
112,6b6227de-bb3e-59a8-adfa-0e29396c99d0,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:43",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Multicolor)
113,3a1a94c5-b214-5b46-b093-d5986a4bb3eb,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:43",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Multicolor)
114,5cfdc742-c751-5f06-9fba-95d3fb4109c0,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:44",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Multicolor)
115,a59a0c15-da20-549f-875d-8494318cf983,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:44",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Blue)
116,04efa1c0-3488-58e7-bb77-46b23519993b,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:45",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Multicolor)
117,77722f01-cdbc-54c7-af08-cca54af1a606,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:45",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Yellow)
118,99a42e83-d531-5ab6-bc28-a0e25e29d37d,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:45",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Multicolor)
119,371e050a-57aa-5cd5-a19c-7620bab6a099,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:46",77% off,FALSE,NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Yellow)
